zip,type,price,bed,bath,longi,lotsize,address,lati,sqft,hlfbath
33173,Single family home,509000,3,2,-80.343832,0.23,7701 SW 93rd Ave,25.697033," 1,974",
33156,Condo/townhome/row home/co-op,499000,3,2,-80.319394,,7701 SW 95th Ter Unit 1,25.681855," 1,705",1
33156,Condo/townhome/row home/co-op,499000,3,2,-80.319394,,7701 SW 95th Ter Unit 2,25.681855," 1,697",1
33156,Condo/townhome/row home/co-op,499000,3,2,-80.319394,,7701 SW 95th Ter Unit 3,25.681855," 1,705",1
33143,Condo/townhome/row home/co-op,154000,1,1,-80.318798,,7703 Camino Real Apt 309,25.694476, 712,
33157,Single family home,599000,4,3,-80.316604,0.37,7704 SW 171st Ter,25.611678," 3,151",
33143,Single family home,1649000,5,4,-80.330127,0.44,7705 SW 84th Ct,25.697725," 4,886",
33131,Condo/townhome/row home/co-op,525000,2,2,-80.184174,,770 Claughton Island Dr Apt 1515,25.766027," 1,065",
33131,Single family,2500,2,2,-80.184174,,770 Claughton Island Dr Apt 1616,25.766027," 1,065",
33131,Condo/townhome/row home/co-op,524900,2,2,-80.184174,,770 Claughton Island Dr Apt 1616,25.766027," 1,065",
33131,Condo/townhome/row home/co-op,264900,1,1,-80.184174,,770 Claughton Island Dr Apt 1908,25.766027, 671,
33131,Condo/townhome/row home/co-op,309000,1,1,-80.184174,,770 Claughton Island Dr Apt 1911,25.766027, 682,
33131,Condo/townhome/row home/co-op,245000,1,1,-80.184174,,770 Claughton Island Dr Apt 607,25.766027, 671,
33131,Condo/townhome/row home/co-op,560000,2,2,-80.184174,,770 Claughton Island Dr Apt 815,25.766027," 1,065",
33131,Condo/townhome/row home/co-op,314900,0,1,-80.184174,,770 Claughton Island Dr Apt 912,25.766027, 682,
33131,Condo/townhome/row home/co-op,445000,2,2,-80.184174,,770 Claughton Island Dr Ph 20,25.766027, 968,
33131,Condo/townhome/row home/co-op,525000,2,2,-80.184174,,770 Claughton Island Dr Ph 3,25.766027,,
33179,Condo/townhome/row home/co-op,145000,2,2,-80.186031,,770 NE 199th St Unit 204F,25.957986," 1,400",
33138,Condo/townhome/row home/co-op,575000,3,3,-80.179402,,770 NE 69th St Apt 3A,25.838266," 2,548",1
33138,Condo/townhome/row home/co-op,515000,2,2,-80.179402,,770 NE 69th St Apt 6A,25.838266," 1,506",
33138,Condo/townhome/row home/co-op,145000,0,1,-80.179402,,770 NE 69th St Unit 1A,25.838266, 470,
33138,Single family,1100,0,1,-80.179402,,770 NE 69th St Unit 1A,25.838266, 470,
33141,Single family home,2425000,0,14,-80.12359,"5,650",7717 Byron Ave,25.862558,,
33173,Condo/townhome/row home/co-op,299000,3,2,-80.363348,,7717 SW 105th Pl Unit 105,25.69652," 1,788",1
33168,Single family home,175000,2,2,-80.212258,"6,650",771 NW 122nd St,25.886657," 1,438",
33143,Condo/townhome/row home/co-op,150000,1,1,-80.318798,,7720 Camino Real Apt 307,25.694476, 712,
33141,Single family,6500,5,4,-80.159185,,7720 Center Bay Dr,25.847287," 2,595",
33141,Single family home,1100000,5,4,-80.159185,"8,300",7720 Center Bay Dr,25.847287," 2,595",
33141,Condo/townhome/row home/co-op,129000,0,1,-80.122413,,7720 Harding Ave Apt 5,25.862614, 406,
33157,Single family home,575000,4,2,-80.317138,0.55,7720 SW 168th Ter,25.614007," 2,442",1
33143,Condo/townhome/row home/co-op,145600,2,1,-80.318798,,7722 Camino Real Apt 101,25.694476, 804,
33141,Single family home,1075000,0,6,-80.123594,"5,650",7725 Byron Ave,25.862696,,
33156,Condo/townhome/row home/co-op,499000,3,2,-80.319782,,7741 SW 95th Ter Unit 1,25.681849," 1,705",1
33156,Condo/townhome/row home/co-op,499000,3,2,-80.319782,,7741 SW 95th Ter Unit 2,25.681849," 1,697",1
33156,Condo/townhome/row home/co-op,499000,3,2,-80.319782,,7741 SW 95th Ter Unit 3,25.681849," 1,705",1
33141,Condo/townhome/row home/co-op,615000,2,2,-80.121426,,7728 Collins Ave Apt 20,25.862736," 1,449",
33178,,349846,4,3,-80.383912,"1,495",7733 NW 114th Path,25.843434,"1,894",
33178,Condo/townhome/row home/co-op,360000,4,2,-80.383912,,7733 NW 114th Path,25.843434," 1,894",1
33143,Condo/townhome/row home/co-op,899000,3,2,-80.282236,,7733 SW 54th Ct Unit A,25.699459," 2,046",1
33141,Condo/townhome/row home/co-op,158999,1,1,-80.123257,,7734 Abbott Ave Apt 104,25.862848, 561,
33156,Condo/townhome/row home/co-op,321990,3,3,-80.319533,,7743 SW 99th St Apt 7,25.678802," 1,507",
33143,Condo/townhome/row home/co-op,171000,2,1,-80.319419,,7745 SW 86th St Apt 313,25.691144, 900,
33182,Single family home,460000,4,2,-80.406312,"7,030",774 NW 129th Ct,25.77536," 2,318",1
33183,Single family home,380000,4,2,-80.407744,"7,829",7750 SW 132nd Pl,25.696482," 2,000",
33178,Condo/townhome/row home/co-op,645000,3,3,-80.370214,,7751 NW 107th Ave Unit 2-211,25.844148,,1
33178,Condo/townhome/row home/co-op,375000,2,2,-80.370214,,7751 NW 107th Ave Apt 403,25.844148," 1,316",
33178,Condo/townhome/row home/co-op,375000,2,2,-80.370214,,7751 NW 107th Ave Apt 502,25.844148,,
33178,Condo/townhome/row home/co-op,378000,2,2,-80.370214,,7751 NW 107th Ave Unit 2-412,25.844148," 1,130",
33178,Condo/townhome/row home/co-op,355000,2,2,-80.370214,,7751 NW 107th Ave Apt 302,25.844148,,
33183,Single family home,379900,3,2,-80.408066,"7,649",7751 SW 133rd Ave,25.696485," 2,003",
33157,Single family home,659000,5,3,-80.318354,0.36,7751 SW 184th Ter,25.599218," 3,238",
33141,Single family home,1649900,3,2,-80.129399,"9,000",7755 Noremac Ave,25.862882," 2,405",
33143,Condo/townhome/row home/co-op,237400,2,1,-80.319479,,7755 SW 86th St Unit C,25.691589, 933,1
33109,Condo/townhome/row home/co-op,4200000,3,3,-80.136689,,7757 Fisher Island Dr,25.760504," 3,140",1
33162,Single family home,145000,3,3,-80.184916,"8,459",775 NE 180th St,25.940903," 1,536",
33138,,592403,3,2,-80.180208,"5,900",775 NE 72nd Ter,25.84206,"1,500",
33150,Multi-family home,200000,4,2,-80.210622,,775 NW 77th St,25.845006," 1,800",
33150,Single family home,149900,2,1,-80.210201,"5,300",776 NW 66th St,25.834984," 1,036",
33174,Single family home,335000,3,3,-80.353708,"3,960",776 SW 97th Court Cir,25.76248," 1,736",
33178,Condo/townhome/row home/co-op,360000,3,2,-80.383875,,7779 NW 114th Path,25.844032," 1,690",1
33138,Condo/townhome/row home/co-op,212900,1,1,-80.181315,,777 NE 62nd St Apt C414,25.833771, 741,
33143,Condo/townhome/row home/co-op,244900,2,2,-80.319419,,7787 SW 86th St Unit E109,25.691144," 1,075",
33149,Condo/townhome/row home/co-op,568800,2,2,-80.161971,,77 Crandon Blvd Apt 3D,25.698731," 1,231",
33149,Condo/townhome/row home/co-op,575000,2,2,-80.161971,,77 Crandon Blvd Apt 5A,25.698731," 1,231",
33149,Condo/townhome/row home/co-op,595000,3,2,-80.161971,,77 Crandon Blvd Apt 8D,25.698731," 1,231",
33143,Condo/townhome/row home/co-op,149900,1,1,-80.318798,,7800 Camino Real Apt 113,25.694476, 712,
33141,Single family home,1395000,4,3,-80.159123,"9,000",7800 Center Bay Dr,25.847977," 3,464",1
33141,Condo/townhome/row home/co-op,374990,2,2,-80.121445,,7800 Collins Ave Apt 203,25.86349, 930,
33141,Condo/townhome/row home/co-op,449000,2,2,-80.121445,,7800 Collins Ave Apt 204,25.86349, 930,
33156,Single family home,2950000,5,6,-80.3204,0.77,7800 SW 128th St,25.651307,,1
33143,Single family home,1195000,5,4,-80.308309,0.72,7800 SW 71st Ave,25.697771," 4,395",1
33143,Single family home,850000,4,3,-80.333564,0.36,7800 SW 86th Ct,25.696723," 3,154",
33141,Condo/townhome/row home/co-op,205000,1,1,-80.122776,,7801 Abbott Ave Apt 206,25.86349, 867,1
33150,Single family home,229900,3,2,-80.206045,"6,720",7801 NW 5th Ct,25.846277," 1,510",
33157,Single family home,579000,4,2,-80.318871,0.46,7805 SW 166th St,25.616852,,
33178,Condo,2300,3,2,-80.383194,,7807 NW 114th Pl,25.844352," 1,511",1
33178,Condo/townhome/row home/co-op,350000,3,2,-80.383194,,7807 NW 114th Pl,25.844352," 1,511",1
33178,Other,,3,2,-80.383194,,7807 NW 114th Pl,25.844352," 1,511",
33156,Single family home,799000,3,5,-80.321979,0.23,7807 SW 88 Te,25.68812," 4,145",1
33157,Single family home,599900,5,4,-80.317557,"9,514",7808 SW 195th Ter,25.585308," 5,032",
33138,Condo/townhome/row home/co-op,318000,2,2,-80.180009,,780 NE 69th St Apt 1807,25.838869," 1,229",
33138,Condo/townhome/row home/co-op,297000,2,2,-80.180009,,780 NE 69th St Apt 605,25.838869," 1,242",
33143,Condo/townhome/row home/co-op,169000,2,1,-80.318798,,7810 Camino Real Apt 412,25.694476, 804,
33141,Single family,700000,3,2,-80.159218,"8,000",7810 Center Bay Dr,25.847977," 2,267",
33141,Single family home,2274000,3,3,-80.160005,"8,050",7810 Miami View Dr,25.847773," 2,529",
33178,Condo/townhome/row home/co-op,324900,3,2,-80.383821,,7815 NW 114th Path,25.84441," 1,511",1
33149,Condo/townhome/row home/co-op,3898000,3,4,-80.158928,,781 Crandon Blvd Apt 1201,25.688277," 3,098",1
33149,Condo/townhome/row home/co-op,2487000,3,3,-80.158928,,781 Crandon Blvd Apt 805,25.688277," 2,100",
33149,Condo/townhome/row home/co-op,2560000,3,4,-80.158928,,781 Crandon Blvd Apt 903,25.688277," 2,500",1
33149,,2523107,3,4,-80.158928,,781 Crandon Blvd Ph 3,25.688277,"2,500",
33149,Condo/townhome/row home/co-op,3950000,3,4,-80.158928,,781 Crandon Blvd Ph 3,25.688277," 2,500",1
33161,Single family home,560000,3,2,-80.182295,"9,000",781 NE 112th St,25.87855," 1,800",
33150,Multi-family home,265000,5,3,-80.211291,,781 NW 95th Ter,25.862554," 1,816",
33143,Condo/townhome/row home/co-op,145000,1,1,-80.318798,,7820 Camino Real Apt 202,25.694476, 712,
33143,Single family home,2525000,5,5,-80.282211,0.23,7821 SW 54th Ct,25.698498," 4,306",1
33138,Condo/townhome/row home/co-op,164450,1,1,-80.173044,,7825 NE Bayshore Ct Apt 306,25.846777, 726,1
33178,Condo/townhome/row home/co-op,535000,3,2,-80.370239,,7825 NW 107th Ave Apt 401,25.844862," 1,343",1
33178,Condo,2600,3,2,-80.370239,,7825 NW 107th Ave Apt 401,25.844862," 1,343",1
33178,Condo/townhome/row home/co-op,430000,2,2,-80.370239,,7825 NW 107th Ave Apt 507,25.844862,,
33178,Condo/townhome/row home/co-op,750000,3,3,-80.370239,,7825 NW 107th Ave Unit 3-211,25.844862," 2,021",
33178,Condo/townhome/row home/co-op,540000,3,2,-80.370818,,7825 NW 107th Ct Unit 501,25.84622,,1
33156,Single family home,1400000,5,5,-80.320929,0.93,7825 SW 122nd St,25.657785," 4,750",1
33158,Single family home,569000,4,3,-80.320083,0.36,7825 SW 148th St,25.6334," 3,300",
33178,Single family,575000,4,4,-80.381236,"5,541",7831 NW 113th Pl,25.844804," 3,053",
33143,Single family,1150000,5,4,-80.271836,"5,176",7831 SW 48th Pl,25.699112," 3,171",
33141,Condo/townhome/row home/co-op,309000,2,2,-80.121452,,7832 Collins Ave Apt 507,25.863966, 920,
33141,Condo/townhome/row home/co-op,449000,2,3,-80.121452,,7832 Collins Ave Apt 603,25.863966," 1,240",
33178,Condo,330000,3,2,-80.384167,"1,495",7834 NW 114th Path,25.844808," 1,691",1
33138,Multi-family home,650000,4,4,-80.17357,,7836 NE Bayshore Ct,25.846973," 2,264",
33143,Condo/townhome/row home/co-op,135200,2,1,-80.318798,,7840 Camino Real Apt 110,25.694476, 804,
33143,Single family,4000,3,2,-80.281834,,7840 SW 54th Ave,25.69807," 1,584",
33156,Condo/townhome/row home/co-op,325000,3,2,-80.322105,,7841 SW 102nd Ln,25.675327," 1,348",1
33138,Condo/townhome/row home/co-op,265000,2,2,-80.172983,,7845 NE Bayshore Ct Apt 18,25.847135," 1,014",
33141,Condo/townhome/row home/co-op,209000,1,2,-80.124115,,7850 Byron Ave Apt 604,25.863629, 794,
33149,Condo/townhome/row home/co-op,1950000,2,2,-80.159121,,785 Crandon Blvd Apt 505,25.68755," 2,100",1
33143,Condo/townhome/row home/co-op,160000,1,1,-80.318798,,7860 Camino Real Apt 214,25.694476, 712,
33183,Single family home,889000,4,3,-80.388911,0.4,7860 SW 120th Pl,25.694714," 4,070",1
33157,Single family home,499000,4,2,-80.320299,0.42,7860 SW 158th Ter,25.623168," 2,097",
33155,Single family home,799000,6,4,-80.323078,0.31,7860 SW 26th St,25.745911," 2,662",
33155,Single family home,239200,3,2,-80.322974,"8,800",7860 SW 32nd Ter,25.739571," 1,375",
33193,Condo/townhome/row home/co-op,186000,2,2,-80.437875,,7861 SW 152nd Ave Unit 308-3,25.692827, 800,
33193,Single family home,469000,5,4,-80.460053,"5,140",7866 SW 164th Pl,25.692206," 3,202",
33157,Single family home,510000,4,4,-80.31938,"8,551",7870 SW 195th St,25.585987," 3,136",1
33189,Single family home,439000,4,2,-80.319318,"7,840",7870 SW 196th Ter,25.584372," 2,387",
33156,Condo,1800,2,1,-80.322668,,7873 SW 102nd Ln,25.675308," 1,152",1
33156,Condo/townhome/row home/co-op,252500,2,1,-80.322668,,7873 SW 102nd Ln,25.675308," 1,152",1
33179,Condo/townhome/row home/co-op,242000,3,2,-80.185167,,787 NE 195th St,25.955137," 1,619",1
33179,Single family,2100,3,2,-80.185167,,787 NE 195th St,25.955137," 1,619",1
33157,Single family home,949000,5,4,-80.319261,0.36,7880 SW 180th St,25.603202," 4,536",
33193,Condo/townhome/row home/co-op,170000,2,2,-80.437875,,7881 SW 152nd Ave Unit 1206,25.692827, 800,
33109,Condo/townhome/row home/co-op,16600000,5,5,-80.137178,,7882 Fisher Island Dr,25.759735," 6,170",1
33157,Single family home,569999,3,2,-80.320654,0.38,7895 SW 160th St,25.622349," 2,531",
33138,Condo/townhome/row home/co-op,239000,1,1,-80.172915,,7899 NE Bayshore Ct Apt 4F,25.847575, 741,1
33149,Condo/townhome/row home/co-op,2849000,3,5,-80.15898,,789 Crandon Blvd Apt 706,25.68683," 2,790",1
33149,Condo/townhome/row home/co-op,2795000,3,3,-80.15898,,789 Crandon Blvd Apt 801,25.68683," 2,780",1
33138,Single family home,569000,4,3,-80.180463,"8,580",789 NE 80th St,25.849004," 1,412",
33141,Condo/townhome/row home/co-op,359900,2,2,-80.158611,,7900 Harbor Island Dr Apt 1102,25.849594," 1,223",
33141,Condo/townhome/row home/co-op,399000,2,2,-80.158611,,7900 Harbor Island Dr Apt 1214,25.849594," 1,223",
33141,Condo/townhome/row home/co-op,279000,1,1,-80.158611,,7900 Harbor Island Dr Apt 1222,25.849594, 900,1
33141,Condo/townhome/row home/co-op,479900,2,2,-80.158611,,7900 Harbor Island Dr Apt 1523,25.849594," 1,251",
33141,Condo,2200,2,2,-80.158611,,7900 Harbor Island Dr Apt 621,25.849594," 1,251",
33141,Condo/townhome/row home/co-op,360000,2,2,-80.158611,,7900 Harbor Island Dr Apt 621,25.849594," 1,251",
33141,,281145,1,1,-80.158611,,7900 Harbor Island Dr Apt 622,25.849594,900,
33141,Condo/townhome/row home/co-op,290000,1,1,-80.158611,,7900 Harbor Island Dr Apt 707,25.849594, 900,1
33141,Condo/townhome/row home/co-op,349900,2,2,-80.158611,,7900 Harbor Island Dr Apt 718,25.849594," 1,251",
33141,Condo/townhome/row home/co-op,289000,1,1,-80.158611,,7900 Harbor Island Dr Apt 822,25.849594, 900,1
33156,Single family home,1395000,5,4,-80.322531,0.89,7900 SW 129th Ter,25.649969," 4,453",
33143,Single family home,990000,4,3,-80.321921,1.12,7900 SW 78th St,25.696928," 3,436",
33173,Single family home,475000,3,2,-80.350996,0.23,7900 SW 97th Ct,25.695043," 1,779",
33141,Condo/townhome/row home/co-op,170000,1,1,-80.125892,,7900 Tatum Waterway Dr Apt 211,25.864256, 825,1
33141,Condo/townhome/row home/co-op,370000,2,2,-80.149956,,7901 Hispanola Ave Apt 1009,25.848231," 1,458",
33141,Condo,2800,2,2,-80.149956,,7901 Hispanola Ave Apt 1603,25.848231," 1,458",
33141,Condo/townhome/row home/co-op,399000,2,2,-80.149956,,7901 Hispanola Ave Apt 1603,25.848231," 1,458",
33141,Condo/townhome/row home/co-op,449000,2,2,-80.149956,,7901 Hispanola Ave Apt 906,25.848231," 1,735",
33157,Single family home,699900,4,3,-80.320181,0.39,7901 SW 171st St,25.612218," 2,790",
33141,Condo/townhome/row home/co-op,169000,1,1,-80.15993,,7904 West Dr Apt 1002,25.849088,,
33141,Condo/townhome/row home/co-op,129888,0,1,-80.15993,,7904 West Dr Apt 305,25.849088, 444,
33141,Condo/townhome/row home/co-op,115000,0,1,-80.15993,,7904 West Dr Apt 306,25.849088, 445,
33141,Condo/townhome/row home/co-op,134888,0,1,-80.15993,,7904 West Dr Apt 410,25.849088, 443,
33141,Condo/townhome/row home/co-op,144000,0,1,-80.15993,,7904 West Dr Apt 414,25.849088, 442,
33141,Condo/townhome/row home/co-op,160000,1,1,-80.15993,,7904 West Dr Apt 502,25.849088, 638,
33141,Condo/townhome/row home/co-op,162000,1,1,-80.15993,,7904 West Dr Apt 516,25.849088, 647,
33141,Condo/townhome/row home/co-op,108500,0,1,-80.15993,,7904 West Dr Apt 709,25.849088, 442,
33141,Condo/townhome/row home/co-op,99999,0,1,-80.15993,,7904 West Dr Apt 710,25.849088, 443,
33141,Condo/townhome/row home/co-op,112000,0,1,-80.15993,,7904 West Dr Apt 806,25.849088, 445,
33141,Condo/townhome/row home/co-op,144888,0,1,-80.15993,,7904 West Dr Apt 905,25.849088, 444,
33141,Condo/townhome/row home/co-op,125000,1,1,-80.15993,,7904 West Dr Apt 914,25.849088, 444,
33156,Condo/townhome/row home/co-op,200000,2,2,-80.324025,,7909 SW 104th St Unit 114G,25.674772," 1,133",
33150,Single family home,150000,2,1,-80.210451,"5,398",790 NW 65th St,25.834261, 875,
33141,Condo/townhome/row home/co-op,343000,2,2,-80.157781,,7910 Harbor Island Dr Apt 1109,25.850125," 1,223",
33141,Condo/townhome/row home/co-op,375000,2,2,-80.157781,,7910 W Harbor Island Dr Unit 1201,25.850125," 1,251",
33141,Condo/townhome/row home/co-op,359900,2,2,-80.157781,,7910 Harbor Island Dr Apt 501,25.850125," 1,251",
33141,Condo/townhome/row home/co-op,360000,2,2,-80.157781,,7910 Harbor Island Dr Apt 603,25.850125," 1,251",
33141,Condo/townhome/row home/co-op,370000,2,2,-80.157781,,7910 Harbor Island Dr Apt 708,25.850125," 1,251",
33143,Single family home,2995000,6,6,-80.281816,0.23,7910 SW 54th Ave,25.69763," 5,148",
33141,Condo/townhome/row home/co-op,524900,3,2,-80.158987,,7914 Harbor Island Dr Apt 204,25.850292," 1,336",
33141,Condo/townhome/row home/co-op,585000,3,2,-80.158987,,7914 Harbor Island Dr Apt 305,25.850292," 1,336",
33141,Single family,3300,3,2,-80.158987,,7914 Harbor Island Dr Apt 305,25.850292," 1,336",
33143,Single family home,998000,3,3,-80.283055,"9,375",7915 SW 55th Ave,25.697717," 2,161",
33141,Single family,3400,3,2,-80.158987,,7918 Harbor Island Dr Apt 109,25.850292," 1,336",
33141,Condo/townhome/row home/co-op,530000,3,2,-80.158987,,7918 Harbor Island Dr Apt 109,25.850292," 1,336",
33149,Condo/townhome/row home/co-op,1950000,2,3,-80.157928,,791 Crandon Blvd Apt 304,25.688316," 2,510",
33149,Condo,8800,3,3,-80.157928,,791 Crandon Blvd Apt 902,25.688316," 2,510",
33149,Condo/townhome/row home/co-op,2490000,3,3,-80.157928,,791 Crandon Blvd Apt 902,25.688316," 2,510",
33141,Condo/townhome/row home/co-op,250000,2,2,-80.157778,,7920 East Dr Apt 2,25.851013," 1,002",
33141,Condo/townhome/row home/co-op,160000,1,1,-80.122459,,7920 Harding Ave Apt 5,25.864602, 513,
33141,Condo,125000,1,1,-80.157122,,7921 East Dr Apt 14,25.851254, 741,
33141,Condo/townhome/row home/co-op,550000,2,2,-80.157838,,7928 East Dr Apt 105,25.852671," 1,601",1
33141,Condo/townhome/row home/co-op,323000,1,2,-80.157838,,7928 East Dr Apt 1403,25.852671, 828,
33141,Condo/townhome/row home/co-op,435000,2,3,-80.157838,,7928 East Dr Apt 504,25.852671," 1,398",
33141,Condo/townhome/row home/co-op,139900,1,1,-80.122459,,7928 Harding Ave Apt 2,25.864602, 493,
33141,Condo/townhome/row home/co-op,149900,1,1,-80.16029,,7928 West Dr Apt 403,25.851824, 760,
33141,Condo/townhome/row home/co-op,189000,1,1,-80.16029,,7928 West Dr Apt 510,25.851824, 760,
33141,Condo/townhome/row home/co-op,165000,1,1,-80.16029,,7928 West Dr Apt 902,25.851824, 760,
33141,Condo,4000,3,3,-80.158054,,7930 East Dr Unit 1208,25.852651," 1,358",
33141,Condo/townhome/row home/co-op,685000,3,3,-80.158054,,7930 East Dr Unit 1208,25.852651," 1,358",
33141,Condo/townhome/row home/co-op,1290000,3,3,-80.157838,,7928 East Dr Apt 1604,25.852671," 3,048",1
33141,Condo/townhome/row home/co-op,595000,2,2,-80.157838,,7928 East Dr Apt 1802,25.852671," 1,608",1
33141,Condo/townhome/row home/co-op,1995000,4,5,-80.157838,,7928 East Dr # 2002,25.852671," 3,555",1
33141,Condo/townhome/row home/co-op,323500,1,2,-80.157838,,7928 East Dr Apt 703,25.852671, 828,
33156,Condo/townhome/row home/co-op,162500,1,1,-80.324025,,7931 SW 104th St Unit 113E,25.674772, 854,
33141,Condo/townhome/row home/co-op,189900,2,2,-80.159649,,7933 West Dr Apt 922,25.852509," 1,000",
