longi,lati,description,zip,address
-80.295795,25.678019,,33156,6245 SW 100th Ter
-80.186676,25.81107,,33137,601 NE 36th St Apt 2606
-80.295795,25.678019,,33156,6245 SW 100th Ter
-80.121084,25.830421,,33140,5255 Collins Ave Apt 11C
-80.140006,25.965689,,33180,20400 W Country Club Dr Apt 315
-80.121084,25.830421,,33140,5255 Collins Ave Apt 11C
-80.186676,25.81107,,33137,601 NE 36th St Apt 2606
-80.47234,25.677811,,33196,9360 SW 171st Ct
-80.148735,25.790001,,33139,9 Island Ave Apt 415
-80.47234,25.677811,,33196,9360 SW 171st Ct
-80.358276,25.658231,,33176,10051 SW 120th St
-80.186676,25.81107,,33137,601 NE 36th St Apt 2606
-80.358276,25.658231,,33176,10051 SW 120th St
-80.211742,25.755216,,33129,2850 SW 4th Ave
-80.410477,25.774781,,33182,730 NW 132nd Pl
-80.153617,25.891771,,33181,2135 Alamanda Dr
-80.314751,25.654372,,33156,7420 SW 125th St
-80.454078,25.704722,,33193,16125 SW 65th Ln
-80.27038,25.705856,,33146,6905 Talavera St
-80.410477,25.774781,,33182,730 NW 132nd Pl
-80.255439,25.757664,,33134,50 Menores Ave Apt 528
-80.480979,25.601753,,33187,17800 SW 176th St
-80.425502,25.756122,,33184,14237 SW 12th St
-80.255439,25.757664,,33134,50 Menores Ave Apt 528
-80.425502,25.756122,,33184,14237 SW 12th St
-80.193814,25.761093,,33130,1300 S Miami Ave Unit 3401
-80.122484,25.865334,,33141,8000 Harding Ave Apt 5C
-80.122484,25.865334,,33141,8000 Harding Ave Apt 5C
-80.125092,25.931473,,33160,16919 N Bay Rd Apt 108
-80.125092,25.931473,,33160,16919 N Bay Rd Apt 108
-80.193814,25.761093,,33130,1300 S Miami Ave Unit 3401
-80.337573,25.554976,,33190,8960 SW 228th Ln
-80.122484,25.865334,,33141,8000 Harding Ave Apt 5C
-80.130142,25.970136,,33180,3558 Magellan Cir Apt 132
-80.429107,25.745106,,33175,14432 SW 23rd Ter
-80.186445,25.768564,,33131,801 Brickell Key Blvd Apt 2408
-80.413458,25.763126,,33184,421 SW 135th Ave
-80.122484,25.865334,,33141,8000 Harding Ave Apt 5C
-80.123074,25.959205,,33160,170 S Is
-80.292269,25.678575,,33156,9940 SW 60th Ct
-80.480979,25.601753,,33187,17800 SW 176th St
-80.191833,25.769,,33131,41 SE 5th St Apt 704
-80.358899,25.644284,,33176,10205 SW 135th St
-80.191833,25.769,,33131,41 SE 5th St Apt 704
-80.35485,25.60529,,33157,10052 SW 176th St
,,,33177,SW 213th St
-80.35485,25.60529,,33157,10052 SW 176th St
-80.246017,25.727688,,33133,3250 Grand Ave Apt 405
-80.398677,25.59255,,33177,
-80.314234,25.650263,,33156,12940 SW 74th Ave
-80.398677,25.59255,,33177,
-80.246017,25.727688,,33133,3250 Grand Ave Apt 405
-80.314234,25.650263,,33156,12940 SW 74th Ave
,,,33032,SW 255 Ter
-80.256955,25.748363,,33134,100 Andalusia Ave Apt 212
,,,33032,SW 255 Ter
-80.370214,25.844148,,33178,7751 NW 107th Ave Apt 502
-80.341338,25.591895,,33157,18909 SW 92nd Ct
-80.256955,25.748363,,33134,100 Andalusia Ave Apt 212
-80.188212,25.774816,,33132,50 Biscayne Blvd Apt 3011
,,,33177,213 Sw St
-80.204524,25.829196,,33127,5822 NW 5th Ave
,,,33177,213 Sw St
-80.188212,25.774816,,33132,50 Biscayne Blvd Apt 3011
-80.204524,25.829196,,33127,5822 NW 5th Ave
-80.140413,25.772711,,33139,400 Alton Rd Apt 1401
-80.121162,25.93352,,33160,17001 Collins Ave Apt 2401
-80.13374,25.864372,,33141,1460 Cleveland Rd
-80.140413,25.772711,,33139,400 Alton Rd Apt 1401
-80.13374,25.864372,,33141,1460 Cleveland Rd
-80.121162,25.93352,,33160,17001 Collins Ave Apt 2401
-80.162073,25.691337,,33149,201 Galen Dr Unit 212W
-80.163235,25.930783,,33162,1851 NE 168th St Apt B4
-80.162073,25.691337,,33149,201 Galen Dr Unit 212W
-80.369236,25.8322,,33178,6412 NW 105th Pl
-80.352793,25.820701,,33178,5344 NW 94 Doral Pl
-80.369236,25.8322,,33178,6412 NW 105th Pl
-80.186445,25.768564,,33131,801 Brickell Key Blvd Apt 2408
-80.413458,25.763126,,33184,421 SW 135th Ave
-80.314593,25.686581,,33156,9066 SW 73rd Ct Apt 507
-80.140732,25.965119,,33180,20381 NE 30th Ave Unit 308-7
-80.123074,25.959205,,33160,170 S Is
-80.292269,25.678575,,33156,9940 SW 60th Ct
-80.130142,25.970136,,33180,3558 Magellan Cir Apt 132
-80.429107,25.745106,,33175,14432 SW 23rd Ter
-80.140732,25.965119,,33180,20381 NE 30th Ave Unit 308-7
-80.233599,25.740387,,33133,2777 Calusa St
-80.13374,25.864372,,33141,1460 Cleveland Rd
-80.13374,25.864372,,33141,1460 Cleveland Rd
-80.121903,25.883791,,33154,9401 Collins Ave Unit 206
-80.314593,25.686581,,33156,9066 SW 73rd Ct Apt 507
-80.233599,25.740387,,33133,2777 Calusa St
-80.121903,25.883791,,33154,9401 Collins Ave Unit 206
-80.163235,25.930783,,33162,1851 NE 168th St Apt B4
-80.191979,25.76958,,33131,31 SE 5th St Apt 803
-80.383045,25.853061,,33178,8775 NW 114th Pl
-80.191979,25.76958,,33131,31 SE 5th St Apt 803
-80.197006,25.768125,,33130,185 SW 7th St Apt 2002
-80.383045,25.853061,,33178,8775 NW 114th Pl
-80.186576,25.802764,,33137,600 NE 27th St Apt 2002
-80.374334,25.815157,,33178,4502 NW 109th Ct
-80.313719,25.613571,,33157,16930 SW 74th Ct
-80.374334,25.815157,,33178,4502 NW 109th Ct
-80.186576,25.802764,,33137,600 NE 27th St Apt 2002
-80.337573,25.554976,,33190,8960 SW 228th Ln
-80.136516,25.77898,,33139,842 Meridian Ave Apt 1B
-80.380205,25.767935,,33174,11378 W Flagler St Apt 102
-80.163235,25.930783,,33162,1851 NE 168th St Apt B4
-80.380205,25.767935,,33174,11378 W Flagler St Apt 102
-80.136516,25.77898,,33139,842 Meridian Ave Apt 1B
-80.364122,25.696753,,33173,7655 SW 106th Ave
-80.197006,25.768125,,33130,185 SW 7th St Apt 2002
-80.364122,25.696753,,33173,7655 SW 106th Ave
-80.437214,25.719291,,33185,15000 SW 49th Ln Unit D114
-80.189677,25.758481,,33131,1420 Brickell Bay Dr Unit 205C
-80.437214,25.719291,,33185,15000 SW 49th Ln Unit D114
-80.444438,25.597004,,33187,15539 SW 182nd Ln
-80.12062,25.93922,,33160,17555 Collins Ave Apt 1101
-80.145422,25.944175,,33160,2750 NE 183rd St Apt 1203
-80.444438,25.597004,,33187,15539 SW 182nd Ln
-80.136516,25.77898,,33139,842 Meridian Ave Apt 1B
-80.392515,25.674936,,33186,12200 SW 100th St
-80.12062,25.93922,,33160,17555 Collins Ave Apt 1101
-80.392515,25.674936,,33186,12200 SW 100th St
-80.145422,25.944175,,33160,2750 NE 183rd St Apt 1203
-80.124543,25.929417,,33160,250 Sunny Isles Blvd Unit 502
-80.126228,25.97148,,33180,21055 Yacht Club Dr Unit 503
-80.124543,25.929417,,33160,250 Sunny Isles Blvd Unit 502
-80.133272,25.784766,,33139,1340 Drexel Ave Apt 302
-80.145422,25.944175,,33160,2750 NE 183rd St Apt 1203
-80.133272,25.784766,,33139,1340 Drexel Ave Apt 302
-80.140934,25.927844,,33160,2960 NE 164th St
-80.185507,25.950528,,33179,813 NE 191st St
-80.140934,25.927844,,33160,2960 NE 164th St
-80.140732,25.965119,,33180,20441 NE 30th Ave Unit 412-9
-80.140732,25.965119,,33180,20441 NE 30th Ave Unit 412-9
-80.15996,25.899357,,33181,13499 Biscayne Blvd Apt 1111
-80.463079,25.724306,,33185,16624 SW 43rd Ln
-80.318774,25.758535,,33144,1221 SW 76th Ct
-80.463079,25.724306,,33185,16624 SW 43rd Ln
-80.15996,25.899357,,33181,13499 Biscayne Blvd Apt 1111
-80.318774,25.758535,,33144,1221 SW 76th Ct
-80.126228,25.97148,,33180,21055 Yacht Club Dr Unit 503
-80.134862,25.782587,,33139,1135 Euclid Ave Unit 105
-80.187921,25.796631,,33137,2020 N Bayshore Dr Apt 906
-80.121741,25.922813,,33160,15811 Collins Ave Apt 1506
-80.292269,25.678575,,33156,9940 SW 60th Ct
-80.121741,25.922813,,33160,15811 Collins Ave Apt 1506
-80.187921,25.796631,,33137,2020 N Bayshore Dr Apt 906
-80.130074,25.784982,,33139,1390 Ocean Dr Apt 201
-80.130074,25.784982,,33139,1390 Ocean Dr Apt 201
-80.130074,25.784982,,33139,1390 Ocean Dr Apt 201
-80.180463,25.849004,,33138,789 NE 80th St
-80.130074,25.784982,,33139,1390 Ocean Dr Apt 201
-80.180463,25.849004,,33138,789 NE 80th St
-80.191834,25.768177,,33131,68 SE 6th St Apt 1702
-80.124543,25.929417,,33160,250 Sunny Isles Blvd Unit 3-1703
-80.16028,25.686828,,33149,765 Crandon Blvd Ph 2
-80.382909,25.774457,,33172,650 NW 114th Ave Apt 104
-80.126228,25.97148,,33180,21055 Yacht Club Dr Unit 503
-80.382909,25.774457,,33172,650 NW 114th Ave Apt 104
-80.16028,25.686828,,33149,765 Crandon Blvd Ph 2
-80.431485,25.740061,,33175,14641 SW 29th Ter
-80.121741,25.922813,,33160,15811 Collins Ave Apt 1506
-80.121741,25.922813,,33160,15811 Collins Ave Apt 1506
-80.120985,25.935466,,33160,17201 Collins Ave Apt 2105
-80.431485,25.740061,,33175,14641 SW 29th Ter
-80.120985,25.935466,,33160,17201 Collins Ave Apt 2105
-80.256503,25.758833,,33134,40 Salamanca Ave Apt 7
-80.119628,25.84675,,33141,6423 Collins Ave Apt 1508
-80.256503,25.758833,,33134,40 Salamanca Ave Apt 7
-80.263344,25.717008,,33146,5701 Maggiore St
-80.313375,25.705961,,33143,6850 SW 73rd Ct
-80.263344,25.717008,,33146,5701 Maggiore St
-80.119628,25.84675,,33141,6423 Collins Ave Apt 1508
-80.186949,25.79409,,33132,1800 N Bayshore Dr Apt 1001
-80.139571,25.94336,,33160,18151 NE 31st Ct Apt 1107
-80.186949,25.79409,,33132,1800 N Bayshore Dr Apt 1001
-80.186949,25.79409,,33132,1800 N Bayshore Dr Apt 1001
-80.144638,25.854667,,33141,1015 S Shore Dr
-80.119628,25.84675,,33141,6423 Collins Ave Apt 1508
-80.144638,25.854667,,33141,1015 S Shore Dr
-80.279303,25.775876,,33126,5170 NW 4th Ter
-80.190166,25.765005,,33131,950 Brickell Bay Dr Apt 4100
-80.400005,25.710957,,33183,12732 SW 60th Ln
-80.279303,25.775876,,33126,5170 NW 4th Ter
-80.400005,25.710957,,33183,12732 SW 60th Ln
-80.190166,25.765005,,33131,950 Brickell Bay Dr Apt 4100
-80.255955,25.711927,,33133,4245 Lennox Dr
-80.313375,25.705961,,33143,6850 SW 73rd Ct
-80.323971,25.69088,,33143,8525 SW 80th Pl
-80.255955,25.711927,,33133,4245 Lennox Dr
-80.323971,25.69088,,33143,8525 SW 80th Pl
-80.186949,25.79409,,33132,1800 N Bayshore Dr Apt 1001
-80.191839,25.758903,,33131,1435 Brickell Ave Unit 3512
-80.191839,25.758903,,33131,1435 Brickell Ave Unit 3512
-80.120057,25.948144,,33160,18555 Collins Ave Apt 3503
-80.12117,25.825168,,33140,4925 Collins Ave Apt 2H
-80.120057,25.948144,,33160,18555 Collins Ave Apt 3503
-80.191839,25.758903,,33131,1435 Brickell Ave Unit 3512
-80.129792,25.954106,,33180,3500 Mystic Pointe Dr Apt 1105
-80.129792,25.954106,,33180,3500 Mystic Pointe Dr Apt 1105
-80.129792,25.954106,,33180,3500 Mystic Pointe Dr Apt 1105
-80.288458,25.701726,,33143,5864 SW 74th Ter Apt A
-80.129792,25.954106,,33180,3500 Mystic Pointe Dr Apt 1105
-80.288458,25.701726,,33143,5864 SW 74th Ter Apt A
-80.362971,25.843098,,33178,10223 NW 75th Ter
,,,33175,14638 SW 21st St
-80.362971,25.843098,,33178,10223 NW 75th Ter
-80.186949,25.79409,,33132,1800 N Bayshore Dr Apt 1001
-80.362971,25.843098,,33178,10223 NW 75th Ter
-80.362971,25.843098,,33178,10223 NW 75th Ter
,,,33175,14638 SW 21st St
-80.145422,25.944175,,33160,
-80.356787,25.779025,,33172,9866 NW 10th St
-80.145422,25.944175,,33160,
-80.356787,25.779025,,33172,9866 NW 10th St
-80.356787,25.779025,,33172,9866 NW 10th St
-80.443089,25.690076,,33193,15430 SW 82nd Ln Apt 626
-80.123254,25.954901,,33160,19380 Collins Ave Apt 509
-80.443089,25.690076,,33193,15430 SW 82nd Ln Apt 626
-80.379845,25.729663,,33165,11410 SW 41st Ter
-80.218837,25.877349,,33167,1208 NW 112th Ter
-80.379845,25.729663,,33165,11410 SW 41st Ter
-80.123254,25.954901,,33160,19380 Collins Ave Apt 509
-80.369013,25.562972,,33170,10945 SW 220th St
-80.370214,25.844148,,33178,7751 NW 107th Ave Apt 502
-80.369013,25.562972,,33170,10945 SW 220th St
,,,33170,SW 123 Ct
-80.123254,25.954901,,33160,19380 Collins Ave Apt 509
,,,33170,SW 123 Ct
-80.254319,25.700138,,33143,166 Isla Dorada Blvd
-80.445212,25.672978,,33196,10034 Hammocks Blvd Unit 203-1
-80.254319,25.700138,,33143,166 Isla Dorada Blvd
-80.313719,25.613571,,33157,16930 SW 74th Ct
-80.445212,25.672978,,33196,10034 Hammocks Blvd Unit 203-1
-80.122977,25.891991,,33154,9999 Collins Ave Apt 17B
-80.211742,25.755216,,33129,2850 SW 4th Ave
-80.375078,25.671307,,33176,10425 SW 112th Ave Apt 109
-80.218837,25.877349,,33167,1208 NW 112th Ter
-80.122977,25.891991,,33154,9999 Collins Ave Apt 17B
-80.375078,25.671307,,33176,10425 SW 112th Ave Apt 109
-80.370214,25.844148,,33178,7751 NW 107th Ave Apt 502
-80.142725,25.962713,,33180,20200 NE 29th Ct Apt N102
-80.409691,25.7822,,33182,13237 NW 11th Ter
-80.142725,25.962713,,33180,20200 NE 29th Ct Apt N102
-80.358899,25.644284,,33176,10205 SW 135th St
-80.18965,25.775739,,33132,133 NE 2nd Ave Apt 1111
-80.409691,25.7822,,33182,13237 NW 11th Ter
-80.358899,25.644284,,33176,10205 SW 135th St
-80.240986,25.730977,,33133,3245 Virginia St Apt 51
-80.364467,25.616758,,33157,16400 SW 105th Ct
-80.141978,25.945416,,33160,2801 NE 183rd St Unit 1209W
-80.364467,25.616758,,33157,16400 SW 105th Ct
-80.240986,25.730977,,33133,3245 Virginia St Apt 51
-80.141978,25.945416,,33160,2801 NE 183rd St Unit 1209W
-80.121741,25.922813,,33160,15811 Collins Ave Apt 2905
-80.26314,25.703012,,33143,431 Gondoliere Ave
-80.28944,25.741817,,33155,5820 SW 31st St
-80.121741,25.922813,,33160,15811 Collins Ave Apt 2905
-80.28944,25.741817,,33155,5820 SW 31st St
-80.26314,25.703012,,33143,431 Gondoliere Ave
-80.141701,25.940678,,33160,2949 Point East Dr Apt B207
-80.18965,25.775739,,33132,133 NE 2nd Ave Apt 1111
-80.19859,25.752982,,33129,2025 Brickell Ave Apt 704
-80.141701,25.940678,,33160,2949 Point East Dr Apt B207
-80.19859,25.752982,,33129,2025 Brickell Ave Apt 704
-80.13983,25.930721,,33160,16495 NE 32nd Ave
-80.211977,25.746774,,33133,15 Shore Dr E
-80.135727,25.944362,,33160,7000 Island Blvd Apt 303
-80.123074,25.959205,,33160,170 S Is
-80.292269,25.678575,,33156,9940 SW 60th Ct
-80.211977,25.746774,,33133,15 Shore Dr E
-80.12131,25.83603,,33140,5600 Collins Ave Apt 6N
-80.157863,25.694583,,33149,350 Ocean Dr Unit 903N
-80.12131,25.83603,,33140,5600 Collins Ave Apt 6N
-80.157863,25.694583,,33149,350 Ocean Dr Unit 903N
-80.157863,25.694583,,33149,350 Ocean Dr Unit 903N
-80.120549,25.840883,,33140,5875 Collins Ave Apt 904
-80.371989,25.723374,,33165,10931 SW 47th Ter
-80.120549,25.840883,,33140,5875 Collins Ave Apt 904
-80.365036,25.759444,,33174,800 SW 104 Ct Unit A106
-80.371989,25.723374,,33165,10931 SW 47th Ter
-80.189853,25.759019,,33131,1408 Brickell Bay Dr Apt 1016
-80.365029,25.74755,,33165,10478 SW 23rd St
-80.135727,25.944362,,33160,7000 Island Blvd Apt 303
-80.365029,25.74755,,33165,10478 SW 23rd St
-80.189853,25.759019,,33131,1408 Brickell Bay Dr Apt 1016
-80.189853,25.759019,,33131,1408 Brickell Bay Dr Apt 1016
-80.189853,25.759019,,33131,1408 Brickell Bay Dr Apt 1016
-80.187439,25.794762,,33132,1900 N Bayshore Dr Apt 3618
,,,33160,W 37th St
-80.188798,25.77699,,33132,244 Biscayne Blvd Apt 2907
,,,33160,W 37th St
-80.260941,25.77506,,33126,3950 NW 3rd St
-80.255753,25.770778,,33134,120 S Douglas Rd Apt 203
-80.260941,25.77506,,33126,3950 NW 3rd St
-80.188798,25.77699,,33132,244 Biscayne Blvd Apt 2907
-80.319119,25.628177,,33157,15315 SW 78th Ct
-80.127191,25.798778,,33139,2301 Collins Ave Apt 1632
-80.319119,25.628177,,33157,15315 SW 78th Ct
-80.188798,25.77699,,33132,244 Biscayne Blvd Apt 2907
-80.292269,25.678575,,33156,9940 SW 60th Ct
-80.188798,25.77699,,33132,244 Biscayne Blvd Apt 2907
-80.165347,25.785096,,33139,440 S Hibiscus Dr
-80.354689,25.84195,,33178,7551 NW 97th Ct
-80.165347,25.785096,,33139,440 S Hibiscus Dr
-80.187439,25.794762,,33132,1900 N Bayshore Dr Apt 3618
-80.165347,25.785096,,33139,440 S Hibiscus Dr
-80.165347,25.785096,,33139,440 S Hibiscus Dr
,,,33160,3700 Rj Hendley Ave
-80.456255,25.723585,,33185,16221 SW 44th Ter
-80.255753,25.770778,,33134,120 S Douglas Rd Apt 203
,,,33160,1117 Avenue Ave
-80.456255,25.723585,,33185,16221 SW 44th Ter
,,,33160,1117 Avenue Ave
-80.143085,25.949272,,33180,
-80.277522,25.777896,,33126,5050 NW 7th St Apt 305
-80.371454,25.774922,,33172,601 NW 109th Ave Unit 1C
-80.143085,25.949272,,33180,
-80.371454,25.774922,,33172,601 NW 109th Ave Unit 1C
-80.277522,25.777896,,33126,5050 NW 7th St Apt 305
-80.190657,25.773623,,33131,151 SE 1st St Apt 3106
-80.319229,25.634337,,33158,14641 SW 78th Ave
-80.377886,25.594986,,33157,11441 SW 187th St
-80.246622,25.792112,,33125,3135 NW 18th Ter
-80.377886,25.594986,,33157,11441 SW 187th St
-80.232282,25.887487,,33167,12405 NW 20th Ct
-80.237596,25.7924,,33125,1863 NW 25th Ave
-80.232282,25.887487,,33167,12405 NW 20th Ct
-80.17883,25.922794,,33162,1066 NE 160th Ter
-80.237596,25.7924,,33125,1863 NW 25th Ave
-80.186459,25.810138,,33137,600 NE 36th St Apt 1204
-80.252585,25.729569,,33133,3648 Oak Ave
-80.189107,25.762161,,33131,1155 Brickell Bay Dr Apt 402
-80.252585,25.729569,,33133,3648 Oak Ave
-80.186459,25.810138,,33137,600 NE 36th St Apt 1204
-80.290887,25.697598,,33143,6030 SW 79th St
-80.319229,25.634337,,33158,14641 SW 78th Ave
-80.183391,25.84006,,33138,648 NE 71st St
-80.120379,25.838662,,33140,5757 Collins Ave Apt 1205
-80.183391,25.84006,,33138,648 NE 71st St
-80.220918,25.843227,,33147,7511 NW 14th Ave
-80.120379,25.838662,,33140,5757 Collins Ave Apt 1205
-80.187236,25.803428,,33137,460 NE 28th St Apt 3808
-80.124555,25.941815,,33160,17801 N Bay Rd Apt 407
-80.367978,25.836664,,33178,10495 NW 69th Ter
-80.365036,25.759444,,33174,800 SW 104 Ct Unit A106
-80.124555,25.941815,,33160,17801 N Bay Rd Apt 407
-80.187236,25.803428,,33137,460 NE 28th St Apt 3808
-80.367978,25.836664,,33178,10495 NW 69th Ter
-80.190789,25.76832,,33131,
-80.131522,25.773411,,33139,401 Ocean Dr Apt 812
-80.194902,25.870293,,33138,140 NE 104th St
-80.190789,25.76832,,33131,
-80.194902,25.870293,,33138,140 NE 104th St
-80.131522,25.773411,,33139,401 Ocean Dr Apt 812
-80.135391,25.950938,,33180,3330 NE 190th St Apt 1515
-80.220918,25.843227,,33147,7511 NW 14th Ave
-80.135391,25.950938,,33180,3330 NE 190th St Apt 1515
-80.190657,25.773623,,33131,151 SE 1st St Apt 3104
-80.301682,25.742738,,33155,2930 SW 65th Ave
-80.190657,25.773623,,33131,151 SE 1st St Apt 3104
-80.123254,25.954901,,33160,19380 Collins Ave Apt 421
-80.188643,25.799862,,33137,350 NE 24th St Apt 903
-80.123254,25.954901,,33160,19380 Collins Ave Apt 421
-80.357547,25.819605,,33178,9976 NW 51st Ter
-80.243413,25.742542,,33133,2637 SW 31st Ave
-80.134888,25.783551,,33139,1235 Euclid Ave Apt 12
-80.357547,25.819605,,33178,9976 NW 51st Ter
-80.188643,25.799862,,33137,350 NE 24th St Apt 903
-80.441815,25.551577,,33170,23100 SW 154th Ave
-80.169247,25.686721,,33149,287 W Mashta Dr
-80.441815,25.551577,,33170,23100 SW 154th Ave
-80.324181,25.739345,,33155,3325 SW 79th Ct
-80.188643,25.799862,,33137,350 NE 24th St Apt 903
-80.324181,25.739345,,33155,3325 SW 79th Ct
-80.138389,25.769862,,33139,90 Alton Rd Apt 1207
-80.184333,25.76514,,33131,800 Claughton Island Dr Apt 1801
-80.138389,25.769862,,33139,90 Alton Rd Apt 1207
-80.159379,25.690747,,33149,550 Ocean Dr Apt 9F
-80.124489,25.954857,,33160,19390 Collins Ave Apt 701
-80.138389,25.769862,,33139,90 Alton Rd Apt 1207
-80.159379,25.690747,,33149,550 Ocean Dr Apt 9F
-80.124555,25.941815,,33160,17801 N Bay Rd Apt 514
-80.243413,25.742542,,33133,2637 SW 31st Ave
-80.184333,25.76514,,33131,800 Claughton Island Dr Apt 1801
-80.124555,25.941815,,33160,17801 N Bay Rd Apt 514
-80.184333,25.76514,,33131,800 Claughton Island Dr Apt 1801
-80.169247,25.686721,,33149,287 W Mashta Dr
-80.287528,25.746872,,33155,2540 SW 57 Ave
-80.246622,25.792112,,33125,3135 NW 18th Ter
-80.287528,25.746872,,33155,2540 SW 57 Ave
-80.338591,25.557434,,33190,9031 SW 227th St Unit 8
-80.120549,25.840883,,33140,5875 Collins Ave Apt 1102
-80.338591,25.557434,,33190,9031 SW 227th St Unit 8
-80.246622,25.792112,,33125,3135 NW 18th Ter
-80.150034,25.8999,,33181,2430 NE 135th St Apt 306
-80.404039,25.632794,,33186,13224 SW 144th Ter
-80.184333,25.76514,,33131,800 Claughton Island Dr Apt 1801
-80.223855,25.778348,,33125,1745 NW 5th St
-80.150034,25.8999,,33181,2430 NE 135th St Apt 306
-80.223855,25.778348,,33125,1745 NW 5th St
-80.290887,25.697598,,33143,6030 SW 79th St
-80.125721,25.799948,,33140,
-80.419134,25.621217,,33177,15721 SW 139th Ct
-80.141122,25.964316,,33180,
-80.169247,25.686721,,33149,287 W Mashta Dr
-80.141122,25.964316,,33180,
-80.419134,25.621217,,33177,15721 SW 139th Ct
-80.227855,25.877036,,33167,1780 NW 112th Ter
-80.120549,25.840883,,33140,5875 Collins Ave Apt 1102
-80.198306,25.944791,,33179,18500 NE 1st Ct
-80.227855,25.877036,,33167,1780 NW 112th Ter
-80.198306,25.944791,,33179,18500 NE 1st Ct
-80.140413,25.772711,,33139,400 Alton Rd Apt 1908
,,,33170,SW 225 St
-80.140413,25.772711,,33139,400 Alton Rd Apt 1908
,,,33170,220 Sw St
,,,33170,219 Sw St
,,,33170,220 Sw St
,,,33170,SW 225 St
,,,33177,SW 130th Ave
-80.377352,25.558033,,33170,11452 SW 225th St
,,,33177,SW 130th Ave
-80.374712,25.563034,,33170,11311 SW 220th St
